customer_id,age,annual_income,tenure_months,days_since_last_purchase,transactions,total_spend,premium_amount,claims_count,complaints_count,renewals_count,policies_count,channel,region,product_type,clv
RID-000531,37,72376.16,32.7,26.4,5,451.48,390,1,0,2,3,online,north,plus,3896.27
RID-000532,43,64216.25,28.3,57,6,697.35,512.41,0,0,2,3,online,east,plus,4039.7
RID-000533,41,121278.64,39.3,34.9,10,1693.66,861.23,0,1,2,3,branch,east,basic,6084.67
RID-000534,30,106446.93,35.9,56.3,5,841.7,561.25,1,1,2,5,agent,west,premium,4000.47
RID-000535,64,88308.98,16.9,127.9,5,1384.57,1027.07,1,0,1,2,branch,east,enterprise,3727.95
RID-000536,66,70276.74,36.9,45.1,7,1573.4,1339.56,1,0,4,6,online,south,plus,4432.42
RID-000537,48,108376.91,17.2,87.5,13,1519.95,1162.74,0,0,1,2,branch,east,enterprise,4988.26
RID-000538,44,83225.78,27.4,64.8,5,714.9,414.54,1,0,4,5,branch,east,premium,3577.44
RID-000539,39,73147.13,31.9,26.9,5,363.86,186.24,1,1,2,4,online,west,enterprise,2687.23
RID-000540,32,73323,6.9,97.9,3,92.72,76.23,0,2,0,1,agent,south,basic,1922.5
RID-000541,46,95838.88,37.3,71.1,11,941.16,565.43,2,0,3,4,agent,south,plus,4665.08
RID-000542,42,82520.32,38.1,19.8,4,729.06,519.49,2,2,4,7,partner,south,enterprise,3738.58
RID-000543,48,63583.75,33.8,54.1,4,787.67,610.88,1,1,2,3,agent,south,plus,2937.72
RID-000544,52,31009.33,30.1,131.6,8,559.83,449.18,0,0,3,6,partner,east,basic,1765.84
RID-000545,64,92143.25,30.8,80.4,8,1104.72,729.1,1,0,3,5,online,north,plus,4107.99
RID-000546,42,77709.53,22.3,72.5,5,829.87,734.48,2,0,1,4,agent,west,plus,3443.51
RID-000547,44,93852.61,32.2,31.3,5,882.47,476.5,2,1,3,4,online,south,basic,4642.08
RID-000548,40,81220.99,28.3,42.8,10,2374.61,1712.84,0,0,2,3,agent,east,plus,5137.89
RID-000549,45,96996.28,37.3,59.3,6,178.22,115.41,1,2,3,6,online,north,plus,2862.85
RID-000550,32,87085.26,19.1,24.6,10,1478.49,753.13,0,0,2,3,online,east,premium,4316.06
RID-000551,58,75599.58,39.3,9,1,92.32,55.83,1,0,3,4,online,south,basic,3164.81
RID-000552,47,72539.54,38,117.4,10,1749.44,993.99,1,0,4,5,online,south,enterprise,4829.66
RID-000553,29,36312.22,34,25.7,10,414.33,282.63,1,0,2,3,online,west,plus,2425.48
RID-000554,42,43825.67,29.9,117.7,10,1613.95,959.58,0,0,1,4,partner,west,premium,3127.43
RID-000555,54,119580.02,43.7,37.9,8,854.95,660.38,0,1,3,5,online,west,plus,4477.11
RID-000556,49,57775.36,12.7,21.3,9,1207.03,1085.13,1,1,0,3,online,north,plus,3213.42
RID-000557,36,61720.92,42.4,17.2,9,786.91,620.53,1,3,3,6,branch,east,basic,3486.18
RID-000558,48,119266.79,39.4,86.1,7,1513.81,1322.06,0,2,2,4,branch,east,plus,4466.63
RID-000559,45,81904.46,40,33.9,2,604.61,426.18,0,0,3,5,branch,north,basic,4017.59
RID-000560,36,34097.67,41.4,13.6,8,1800.25,902.17,0,0,2,4,online,west,enterprise,4471.38
RID-000561,45,22285.16,26.8,56.9,10,1602.66,1156.9,0,1,2,5,online,east,basic,3657
RID-000562,30,39817.84,32.4,43.3,6,631.89,456.24,0,0,2,5,branch,north,plus,3030.6
RID-000563,38,66892.05,44.9,26.5,5,1057.18,836.38,1,0,5,6,online,south,premium,4498.18
RID-000564,30,93272.04,42,25.3,7,1543.95,1314.06,2,0,2,4,agent,west,plus,4973.8
RID-000565,51,84951.31,38.9,25.4,7,625.59,343.53,0,0,2,4,online,east,premium,3953.13
RID-000566,52,64521.99,14.8,43.4,8,1647.12,923.22,0,1,0,1,agent,east,enterprise,2949.56
RID-000567,38,93233.53,43.5,29.3,3,205,123.28,1,0,3,5,agent,west,basic,3741
RID-000568,44,45803.51,52.4,16.6,12,1173.16,692.63,2,0,4,6,branch,south,plus,4314.95
RID-000569,57,68035.34,50.1,83.1,7,1035.63,777.97,1,1,5,7,partner,south,plus,3706.5
RID-000570,26,99162.9,39.3,101.8,8,668.01,522.77,1,0,3,5,branch,north,plus,4368.33
RID-000571,41,133898.67,14.2,38.2,8,1592.04,1354.23,2,0,1,4,agent,north,premium,5126.38
RID-000572,48,61372.91,49.2,43.9,9,2066.84,1216.31,0,0,4,5,branch,north,plus,4538.83
RID-000573,48,53679.04,33.9,83.4,9,1421.73,1047.2,0,0,3,6,online,south,plus,4176.71
RID-000574,37,80362.21,1,25.8,8,1545.52,1059.78,0,1,0,2,agent,west,plus,3451.48
RID-000575,22,81141.32,41.3,55.7,6,1367.29,916.7,0,0,3,6,partner,east,premium,4417.17
RID-000576,35,92156.37,15.1,96,7,1381.68,904.1,0,0,1,4,agent,north,plus,3503.14
RID-000577,52,88012.51,17.8,36.2,5,1033.4,556.28,0,1,3,6,online,north,basic,3444.9
RID-000578,36,110589.49,27.1,6.4,5,1213.89,896.62,0,0,2,4,agent,east,plus,4927.05
RID-000579,44,116674.92,53.8,15.7,5,413.32,324.85,0,2,4,5,online,south,plus,4255.65
RID-000580,40,90768.22,30.8,24.6,4,1244.51,733.09,0,0,3,5,partner,east,premium,4245.59
RID-000581,51,55628.85,39.8,42.6,7,1660.45,1008.49,0,1,3,5,online,south,premium,4022.38
RID-000582,35,70966.2,60.5,9.2,12,2210,1735.92,0,0,5,7,branch,north,plus,5617.27
RID-000583,45,80251.1,58.3,11.7,12,2385.72,2023.5,2,0,6,7,branch,east,basic,6543.25
RID-000584,44,71927.64,34.6,57.9,5,751.2,398.79,1,1,2,4,online,south,enterprise,3320.29
RID-000585,31,102079.72,32.6,67.3,7,1080.57,868.13,3,0,3,5,partner,north,premium,4533.96
RID-000586,45,90970.93,18.3,38.8,8,866.73,440.89,2,0,3,5,agent,south,premium,4021.85
RID-000587,52,82566.69,26.3,91.5,12,1834.89,1216.29,0,0,2,4,agent,north,premium,5301.32
RID-000588,46,77432.36,42,89,4,665.8,580.3,0,1,5,6,agent,east,basic,3743.72
RID-000589,35,96852.94,41.5,84.3,12,2728.15,1451.66,0,0,4,6,online,south,basic,5590.99
RID-000590,36,60798.58,37.5,15.1,12,2129.96,1570.76,0,1,3,4,partner,west,plus,4883.28
RID-000591,29,51231.85,49.9,135.2,5,1049.99,557.03,1,0,5,7,online,east,basic,4019.86
RID-000592,31,67309.07,25.2,12.5,6,1032.02,904.31,1,0,2,3,agent,east,enterprise,4033.64
RID-000593,21,55087.2,35.2,33.9,8,1780.05,1387.94,1,0,1,3,agent,north,plus,4844.83
RID-000594,45,65561.92,46.2,3.8,9,60,36.07,0,0,4,7,agent,east,basic,3063.33
RID-000595,42,24612.28,44.2,54.3,5,492.02,295.62,0,1,4,5,agent,west,plus,3065.24
RID-000596,41,74962.13,51,37.1,8,1697.12,1065.52,0,1,3,5,partner,south,plus,4605.22
RID-000597,67,61995.68,41.6,67.5,8,1320.4,1011.92,1,0,4,6,online,south,plus,4105.26
RID-000598,42,92048.24,31.7,35.6,6,1211.92,1031.39,1,0,2,4,agent,west,plus,4446.14
RID-000599,49,97092.08,41.1,15.3,8,1971.07,1278.83,0,0,3,6,branch,north,premium,5616.4
RID-000600,29,88971.02,22,40.9,4,1005.33,872.39,1,1,4,5,branch,west,enterprise,4116.29
RID-000601,38,42996.7,13,12,3,438.13,383.32,0,1,2,3,branch,north,basic,2926.65
RID-000602,35,80570.98,44.1,148.7,9,1415.51,736.39,1,1,5,8,agent,east,plus,3901.94
RID-000603,43,82565.5,35.2,9.1,11,1216.26,800.99,0,2,4,6,agent,south,basic,4444.78
RID-000604,31,53035.73,40.3,67.3,6,1277.11,801.62,1,0,2,3,online,south,plus,4030.85
RID-000605,35,86480.9,12.2,17.2,9,1885.87,1644.44,0,0,2,5,online,west,basic,5085.61
RID-000606,35,58764.98,30.9,23.7,7,1109.01,978.18,0,0,2,5,online,north,basic,3714.02
RID-000607,44,44276.12,27.6,27.7,8,1481.2,1295.1,0,1,1,4,branch,north,premium,4187.11
RID-000608,29,85293.92,23.9,72.5,3,350.96,300.38,2,0,2,4,online,north,premium,2952.02
RID-000609,43,65599,4.4,44.1,3,851.1,643.14,1,1,0,1,agent,east,plus,2154.54
RID-000610,47,120974.2,31.3,47.5,10,1840.13,1562.89,0,1,4,7,online,east,basic,5949.8
RID-000611,43,80823.44,48.6,12.7,5,1095.85,826.87,1,0,4,7,branch,south,basic,4490.04
RID-000612,53,65281.13,41.3,75.4,4,864.46,681.85,1,1,4,6,online,south,premium,3260.85
RID-000613,43,79456.7,27.6,35.6,3,788.85,569.59,0,0,2,3,agent,east,plus,4429.19
RID-000614,44,76609.43,35.8,30.6,11,2190.28,1955.49,0,1,2,5,online,west,plus,4930.92
RID-000615,44,73232.18,46.6,107.7,11,1623.38,1119.17,1,0,4,7,branch,south,premium,5404.45
RID-000616,51,57163.14,1,80.5,7,1100.29,654.54,0,0,0,2,online,north,plus,2186.94
RID-000617,46,59636.6,34.3,45.6,12,2341.84,1508.4,0,0,3,4,agent,east,enterprise,4882.18
RID-000618,42,109052.56,43.6,73.1,4,714.57,527.67,0,0,4,5,agent,north,basic,4723.99
RID-000619,49,59516.98,45.5,16,7,1234.96,1039.03,1,0,4,7,online,south,premium,4608.87
RID-000620,34,111067.93,59.8,39,9,1350.56,1077.31,2,0,5,8,partner,west,plus,5873.38
RID-000621,50,59530.1,51.9,50.2,9,1349.95,733.75,1,0,5,7,branch,south,premium,4132.71
RID-000622,30,93564.69,40.4,32.3,11,2277.78,1503.82,0,0,5,6,branch,east,basic,5863.56
RID-000623,55,76378.54,40.2,26.2,6,923.16,665.88,0,0,4,6,online,west,basic,4336.37
RID-000624,36,105713.37,47,40.3,7,946.65,705.72,0,0,6,7,branch,south,plus,5251.18
RID-000625,40,78892.3,28.4,16.3,13,1896.18,1291.38,0,0,2,5,partner,east,premium,4771.39
RID-000626,39,77475.61,35.4,40.5,7,1064.63,775.92,1,0,3,4,branch,west,basic,4265.31
RID-000627,47,65573.6,48.7,91.5,6,1153.49,777.18,0,1,5,7,agent,east,basic,3275.09
RID-000628,23,81526.6,63.4,63.6,12,1658.45,870.46,1,0,6,8,branch,north,enterprise,5566.68
RID-000629,37,89369.5,33.8,53.5,5,849.7,740.72,0,0,3,5,online,west,basic,3704.89
RID-000630,48,95403.86,35.3,28.5,7,2059.24,1056.61,1,2,3,5,branch,west,premium,5413.64
RID-000631,45,72514.76,38.8,150,8,1521.38,1199.66,2,0,3,5,online,south,plus,4146.44
RID-000632,30,75764.05,54.8,47,3,384.48,316.18,0,0,4,5,online,north,enterprise,3870.51
RID-000633,54,73406.46,35.6,18.4,6,1266.28,690.83,1,1,3,4,branch,west,basic,4263.92
RID-000634,60,32878.14,56.6,159.4,3,414.02,257.79,1,0,4,6,online,north,plus,2675.59
RID-000635,33,81039.48,22.5,153.4,7,915.81,570.12,0,0,1,2,online,west,plus,3709.26
RID-000636,38,50827.57,33.4,47.3,6,1050.52,642.97,0,0,2,5,agent,east,enterprise,3016.94
RID-000637,30,76972.54,33.2,69,13,1138.19,865.81,0,0,4,7,partner,north,plus,4270.12
RID-000638,36,64301.07,47,60.7,7,1004.15,674.88,1,1,4,6,agent,west,basic,3965.36
RID-000639,40,65734.8,50.6,50.8,5,995.39,674.08,0,1,5,6,agent,north,basic,3656.75
RID-000640,63,74787.45,14.9,77.3,7,1531.12,876.6,1,0,1,3,online,east,premium,4048.33
RID-000641,29,49864.55,23.2,27,5,727.39,575.73,1,0,2,5,agent,west,plus,3529.49
RID-000642,60,76429.86,40.7,27.3,7,941.72,561.17,0,1,3,4,partner,south,basic,4710.77
RID-000643,41,109462.7,26.8,20.2,7,1009.89,669.63,0,1,1,2,agent,south,plus,4454.22
RID-000644,38,109918.25,14.7,60.2,4,729.19,644,1,0,1,3,agent,west,premium,2693.29
RID-000645,37,114379.28,50.5,45.1,7,503.06,412.59,1,0,4,5,online,south,premium,4963.59
RID-000646,48,101215.16,42.9,42.3,9,2046.1,1814.46,2,2,3,5,online,south,basic,5691.56
RID-000647,38,85977.01,42.9,86.3,12,2139.43,1179.37,2,0,2,4,partner,north,enterprise,5095.38
RID-000648,40,117675.68,29.3,30.3,7,1648.81,1473.58,1,1,3,6,online,north,basic,5233.13
RID-000649,40,76306.47,50.4,39.9,12,1230.06,671.31,0,0,5,8,partner,east,plus,4392.87
RID-000650,42,96158.19,32.6,62.4,6,1223.52,911.72,2,1,3,6,partner,south,premium,3974.88
RID-000651,44,89192.17,51.4,142,6,842.44,471.59,2,0,5,6,online,south,basic,4369.12
RID-000652,39,81019.51,23.2,140.9,7,1347.98,772.15,0,4,1,4,branch,west,premium,3891.08
RID-000653,34,59207.92,24,73,8,989.53,703.19,1,0,2,4,online,north,basic,3582.6
RID-000654,48,83579.64,38.9,49.5,5,60,34.44,0,1,3,5,partner,west,basic,2936
RID-000655,43,116592.84,26.2,71.1,8,1452.27,1119.06,2,1,2,3,branch,east,plus,4425.87
RID-000656,42,84513.89,45.5,71.7,8,1385.76,1160.58,0,0,4,6,online,south,basic,4846.66
RID-000657,22,70527.7,39.6,86.7,7,1467.45,1272.95,0,0,3,5,branch,south,basic,4447.28
RID-000658,41,81765.51,23.1,44.1,7,809.59,620.45,1,0,2,4,agent,east,enterprise,4347.78
RID-000659,34,69623.06,37,13,6,663.97,375.29,2,1,3,5,online,south,premium,3615.61
RID-000660,31,75806.03,31.1,72.4,8,1528.57,1227.49,1,0,1,4,agent,east,plus,3819.44
RID-000661,37,60072.53,48.8,32,7,958.38,649.7,1,1,5,6,agent,west,premium,3831.42
RID-000662,32,92963.04,27.1,45.6,5,972.87,794.21,0,0,3,5,partner,south,plus,4613.98
RID-000663,22,69895.22,29.9,25.6,7,1896.43,1473.58,1,0,3,4,agent,north,premium,5569.17
RID-000664,29,73792.33,53,52.7,10,1830.98,1315.29,1,0,6,9,partner,south,plus,4625.21
RID-000665,51,75798.17,67.3,14.2,9,1434.66,915.25,1,1,6,8,agent,west,premium,4765.78
RID-000666,40,43448.12,64,36.4,9,1227.03,857.11,1,0,6,9,agent,west,basic,3920.02
RID-000667,33,107698.96,36.9,72.8,7,483.25,355.38,0,0,4,6,online,west,premium,4476.2
RID-000668,41,113308.44,39.1,38,10,1652.5,1361.96,1,0,3,5,branch,north,basic,5137.41
RID-000669,22,63285.07,57.5,35.5,11,2228.23,1983.6,0,0,4,7,agent,east,plus,5480.87
RID-000670,56,131194.97,34.3,102.5,9,1947.23,1358.57,0,0,4,5,online,west,basic,6043.47
RID-000671,52,78773.56,22.3,184.9,4,748.76,601.93,1,0,2,4,online,north,plus,3133.5
RID-000672,40,67955.01,37.6,40.4,3,646.51,486.74,1,0,4,7,agent,south,plus,3865.5
RID-000673,45,83399.12,42.3,37.2,6,733.96,371.31,2,1,4,5,online,east,basic,3819.02
RID-000674,35,86403.17,24.4,20.3,5,903.5,627.75,0,1,1,3,online,south,premium,3494.37
RID-000675,37,65670.38,13,57,6,662.69,495.1,0,2,1,4,partner,east,premium,3480.87
RID-000676,39,85815.73,15.9,86.4,4,756.88,676.02,1,0,0,1,branch,east,plus,3014
RID-000677,36,49967.81,45.3,56.2,6,876.21,544.11,0,0,4,6,branch,north,basic,3288.29
RID-000678,47,93009.88,25.4,32.5,9,1189.12,948.92,1,0,2,5,agent,south,basic,4283.72
RID-000679,30,63650.67,34,65.4,8,1302.91,895.48,1,0,3,4,agent,east,plus,3792.23
RID-000680,47,45760.96,39,46.8,5,897.48,479.08,0,1,5,7,online,west,basic,3748.7
RID-000681,32,75992.7,44.7,35,6,1044.64,922.41,0,1,4,7,online,north,premium,3780.9
RID-000682,43,50127.34,31.3,19.3,8,821.96,716.79,0,2,2,3,agent,east,basic,3893.25
RID-000683,54,96429.12,43,61.1,4,828.91,429.06,0,1,4,6,branch,north,plus,4448.42
RID-000684,59,109193.83,23.5,46.7,5,695.7,378.21,1,0,2,5,online,west,plus,4034.85
RID-000685,27,52666.14,30.9,103.7,9,1605.52,1233.73,0,0,2,3,branch,north,premium,4758.12
RID-000686,48,66024.31,21.7,27.7,10,1771.51,1091.14,0,2,2,5,online,north,premium,4357.31
RID-000687,56,51708.9,51.8,49.2,8,635.98,382.29,0,3,3,4,branch,west,plus,3657.51
RID-000688,42,51446.9,35.6,62.2,4,501.61,416.9,0,0,2,3,online,west,plus,3468.08
RID-000689,55,57532.87,25.6,30.8,6,1207.01,667.41,0,0,2,5,agent,north,plus,3387.74
RID-000690,34,74304.77,31.1,35.9,10,1429.72,829.28,0,0,3,5,online,north,plus,4046.96
RID-000691,42,46000.08,32.9,37.4,7,1078.56,789.29,2,0,3,4,online,east,premium,3901.94
RID-000692,64,92886.75,45.8,59.9,5,660.15,361.8,1,2,4,7,partner,west,basic,3554.24
RID-000693,49,123618.2,13.7,124.3,7,992.6,873.43,0,0,2,4,branch,south,plus,3888.88
RID-000694,51,55390.59,21.5,64.8,6,1095.25,958.34,0,1,2,5,partner,east,basic,2919.82
RID-000695,40,76834.32,30.7,12.6,9,1356.83,1056.89,0,0,4,5,branch,east,premium,5084.29
RID-000696,40,64773.52,71.5,22.3,8,2183.54,1197.95,0,0,6,7,agent,east,basic,6166.22
RID-000697,51,22567.73,49.4,43.8,8,1226.82,804.89,1,0,4,5,online,south,premium,3646.21
RID-000698,43,34795.42,34.4,73.5,7,1070.7,588.21,2,0,2,4,branch,south,premium,3147.36
RID-000699,58,113858.83,46,52.8,5,708.33,606.45,2,0,5,6,online,south,plus,4858.5
RID-000700,34,75105.73,64.8,69.8,9,1660.27,1460.98,1,0,6,9,online,north,enterprise,5128.53
RID-000701,33,110153.78,32.7,25.3,3,727.28,410.1,1,1,4,5,agent,west,basic,4463.55
RID-000702,46,78072.12,30.9,197.4,11,3059.5,1998.26,0,0,2,4,online,east,plus,4934.09
RID-000703,27,94907.86,53,36.9,7,831.59,577.83,0,0,4,5,branch,east,plus,4938.87
RID-000704,48,99964.84,42.9,12.1,2,430.54,372.46,1,1,5,8,online,west,basic,3697.51
RID-000705,56,66048.04,45.4,46.8,7,1207.14,610.84,2,0,4,5,online,east,premium,4029.53
RID-000706,60,106119.93,28.9,136.6,11,1900.75,1447.38,2,1,1,4,online,north,premium,4391.46
RID-000707,30,104654.69,62.9,21.5,7,1738,1442.75,2,1,6,9,agent,south,premium,5216.48
RID-000708,38,71105.44,59.9,68.5,10,1108.01,899.01,1,0,4,5,online,west,enterprise,4372.59
RID-000709,50,78275.8,43.9,62.5,7,1378.26,915.77,2,1,5,7,online,west,basic,4419.01
RID-000710,38,52381.18,45.6,119.9,7,288.32,154.87,1,1,5,8,agent,north,basic,3045.46
RID-000711,46,110717.38,7.6,57.2,8,1470.66,866.3,0,1,0,1,partner,north,basic,4039.55
RID-000712,25,57013.37,44.9,81.2,6,1251.09,809.74,0,2,4,6,partner,west,basic,3718.41
RID-000713,41,78150.17,33.3,56.5,8,2486.86,2073.39,3,0,3,6,branch,west,basic,4991.89
RID-000714,48,65145.49,42.1,63.8,6,622.62,503.22,1,1,4,7,branch,west,plus,3434.67
RID-000715,35,67834.82,45.6,22.2,7,1379.12,816.72,1,2,3,5,online,north,basic,4728.27
RID-000716,47,96693.32,31.2,18.5,7,1325.74,785.17,0,1,1,3,agent,west,plus,4299.99
RID-000717,43,80809.02,12.3,53.9,11,1413.29,1211.22,1,1,2,3,branch,east,premium,3847.34
RID-000718,39,101219.83,41.2,45.5,7,1369.42,857.1,1,0,2,3,agent,south,basic,5269.27
RID-000719,32,77000.84,25.6,50.6,11,1238.82,647.23,0,0,2,4,online,north,plus,4430.16
RID-000720,40,100872.28,31.4,100.8,6,593.29,415.31,1,0,3,4,online,north,plus,4237.04
RID-000721,45,54484.33,27.5,15.4,7,625.22,517.94,0,1,3,5,branch,north,premium,2513.3
RID-000722,39,61384.74,31.2,44.4,6,719.81,461.59,0,0,3,4,branch,north,basic,3245.38
RID-000723,48,18000,3.7,95,6,601.08,406.21,1,1,2,4,online,west,plus,2224.47
RID-000724,47,102401.84,53,16,3,186.62,155.78,1,1,5,8,branch,north,premium,3813.08
RID-000725,30,98523.82,39.5,21.4,6,923.66,622.85,3,0,3,5,online,south,basic,4388.62
RID-000726,42,48299.82,51.6,8.2,6,477.79,288.14,0,0,4,5,agent,east,basic,3986.52
RID-000727,52,56304.39,63.7,69.5,8,1622.91,971.76,0,1,5,6,online,east,premium,4088.9
RID-000728,48,74613.05,36.3,61.7,8,1363.29,879.43,1,1,3,5,online,east,basic,4055.35
RID-000729,39,54619,10.8,12,2,364.38,192.1,1,0,3,5,partner,south,basic,3042.11
RID-000730,29,104322.4,23.5,94.5,3,138.52,107.73,0,0,3,4,online,north,plus,3268.4
RID-000731,43,113819.35,19.1,31.5,4,519.6,442.91,0,0,2,4,agent,east,premium,3809.99
RID-000732,44,82128.62,29,35,4,348.23,191.39,0,0,1,4,branch,east,premium,3112.74
RID-000733,53,83182.25,37.1,62.6,14,2161.36,1860.07,1,1,1,2,online,east,premium,4934.01
RID-000734,41,71754.13,8,76.3,9,1223.67,912.98,0,0,1,2,agent,east,basic,3734.77
RID-000735,42,48536.36,40.8,20.6,7,2141.05,1276.95,1,0,3,4,partner,east,plus,5156.04
RID-000736,45,44050.7,14.9,53.8,7,454.33,253.75,1,0,2,3,agent,north,basic,2459.79
RID-000737,55,60901.92,40.2,42.3,7,1069.69,811.63,3,1,2,5,branch,north,basic,3389.97
RID-000738,52,73985.44,34.5,110.4,6,1355.06,978.79,2,2,3,4,branch,east,basic,3752.89
RID-000739,61,101552.14,31.6,25,9,1802.33,987.81,1,0,2,3,online,north,basic,5224.24
RID-000740,37,61653.81,35,109.4,6,1409.64,1153.77,0,1,2,3,online,east,premium,3986.21
RID-000741,52,85105.98,28.4,8.5,9,894.9,522.95,0,0,3,5,partner,north,basic,4959.37
RID-000742,44,117703.41,27.4,68.1,12,2606.86,2219.07,2,1,2,4,agent,east,basic,6516.2
RID-000743,57,116380.8,12.4,117.5,3,218.34,135.07,0,0,1,3,partner,south,basic,4311.38
RID-000744,37,98208.38,35.6,70.9,6,885.79,623.16,2,0,2,3,online,west,basic,3684.97
RID-000745,49,96813.11,61.8,103.7,6,1291.68,785.57,1,0,6,8,online,south,enterprise,4437.73
RID-000746,49,25867.63,63.7,87.8,3,760.72,562.91,1,0,4,6,online,west,basic,3862.11
RID-000747,33,66892.86,54.5,12.7,3,295.16,239.83,0,0,4,6,branch,south,plus,3595.33
RID-000748,42,82420.03,45.9,27.7,10,1195.64,664.08,1,0,4,5,online,south,premium,4916.28
RID-000749,40,76823.65,26.5,96.8,6,113.62,79.19,1,0,3,5,online,east,plus,3022.48
RID-000750,37,93237.61,56.2,54.4,5,546.02,350.2,2,0,5,6,partner,north,plus,4120.9
RID-000751,35,98262.36,35.2,41,4,482.92,337.73,1,0,4,7,branch,east,premium,4501.97
RID-000752,28,88215.55,35,111.4,7,1088.78,766.28,1,1,3,6,agent,south,basic,3992.72
RID-000753,46,54676.32,31.9,62.8,5,657.08,341.5,0,2,5,6,online,west,plus,3100.17
RID-000754,43,66668.28,37.3,17.3,7,1403.72,1065.32,2,0,3,4,online,north,basic,4544.18
RID-000755,43,56797.43,29.9,48,3,476.32,324.98,1,0,1,4,agent,east,plus,2773.36
RID-000756,41,99744.55,34.8,33.2,5,828.13,673.81,1,2,1,3,agent,south,plus,4162.09
RID-000757,45,84920.77,20.8,20.1,7,1726.69,1213.87,2,0,0,3,agent,west,enterprise,4446.21
RID-000758,35,103776.32,30.8,37.7,8,1977.96,1177.93,2,0,3,4,branch,north,premium,5668.61
RID-000759,33,80071.2,67.9,32.2,8,705.09,484.05,0,0,4,5,online,south,premium,4387.46
RID-000760,46,54299.76,35,44.2,14,3459.08,2289.14,1,1,2,3,agent,west,enterprise,6063.95
RID-000761,45,73865.65,32.7,42.1,9,1783.29,915.21,2,2,3,4,branch,east,enterprise,4764.42
RID-000762,47,55517.94,43.5,34.5,4,973.82,820.58,0,0,2,4,online,south,premium,3153.67
RID-000763,46,45854.41,45.9,31.2,6,1096.2,906.51,0,0,4,5,online,north,enterprise,3944.25
RID-000764,30,42004.62,20.4,44.8,7,677.61,383.73,1,0,2,5,agent,north,enterprise,2360.15
RID-000765,31,96277.4,33.1,39.4,10,1328.29,1167.55,1,0,4,5,branch,east,plus,5053.84
RID-000766,35,69773.84,48.9,44.5,5,102.51,86.87,1,0,4,6,agent,east,plus,3058.89
RID-000767,60,53441.83,39.8,43.1,7,799.97,567.34,0,0,2,4,branch,west,basic,4093.44
RID-000768,48,63088.01,37.7,22.7,3,477.1,323.54,1,1,2,5,online,south,premium,3292.57
RID-000769,31,75440.34,57.8,51.4,5,1160.04,653.98,0,0,6,8,branch,west,premium,4269.93
RID-000770,52,72476.14,26.5,18.2,10,1640.89,943.16,1,0,3,6,agent,east,plus,4460.93
RID-000771,49,69603.97,37.2,64.3,5,734.3,467.11,1,1,3,5,agent,south,enterprise,3905.84
RID-000772,37,63934.38,28.7,126.2,10,2012.21,1367.68,0,0,3,4,branch,east,plus,4199.65
RID-000773,49,92496,56.9,41.4,8,972.8,765.92,0,0,5,6,online,west,premium,5377.94
RID-000774,44,67883.72,8.7,47.1,5,1259.52,731.7,0,3,0,3,agent,south,premium,3602.33
RID-000775,42,114180.31,26.6,162.2,8,1521.57,803.12,0,0,3,5,branch,south,plus,4955.67
RID-000776,45,57329.54,28.6,41.7,9,1188.52,651.14,1,0,2,3,branch,east,premium,3869.59
RID-000777,54,18000,45.3,18.1,5,715.46,630.45,1,0,4,6,agent,south,basic,3260.17
RID-000778,49,57314.36,44.5,58.7,8,1132.19,674.05,0,1,4,7,online,east,enterprise,3735.07
RID-000779,25,87595.96,55.5,21.4,7,1341.21,768.49,1,0,4,5,agent,west,premium,4311.32
RID-000780,36,82531.75,14,70.1,7,1864.8,1084.76,2,0,1,3,agent,south,basic,4023.36
RID-000781,55,90333.71,46.5,15.8,13,1939.83,1056.08,1,0,5,6,online,south,premium,6206.77
RID-000782,64,92565.66,31.9,48.4,5,927.94,682.23,1,1,2,3,partner,west,basic,4146.25
RID-000783,31,113419.17,26.7,54.5,7,1645.63,1202.96,1,0,2,3,agent,west,premium,5046.25
RID-000784,53,65034,43.6,93.1,12,3975.46,3381.35,0,1,3,4,agent,north,basic,6925.05
RID-000785,28,100281.67,23.1,59.5,7,1737.87,946.73,2,0,2,5,partner,south,plus,4987.15
RID-000786,54,80822.95,6.9,17.6,4,731.13,544.64,0,0,0,2,online,west,basic,3470.85
RID-000787,40,72222.38,30.8,52.4,10,1363.99,727.13,0,0,2,4,online,north,premium,4423.31
RID-000788,53,110321.93,15,48.1,10,1860.31,956.4,1,1,2,3,online,north,basic,4891.86
RID-000789,48,107950.73,26.9,116.3,6,1077.91,779.74,0,1,2,3,branch,west,enterprise,4313.81
RID-000790,34,43705.64,41.2,33.2,4,224.27,191.55,0,0,4,6,branch,east,premium,2347.01
RID-000791,33,96945.51,40.4,37.6,9,2070.71,1769.19,1,1,2,3,branch,south,plus,5892.78
RID-000792,30,94812.4,58.2,60.6,4,1253.71,629.61,2,1,5,8,agent,west,premium,4201.24
RID-000793,24,50559.74,33.2,37.9,7,703.89,353.8,0,0,4,7,online,north,basic,4234.84
RID-000794,18,61247.58,14.5,19.4,10,1217.7,670.45,0,0,2,5,agent,east,plus,3375.76
RID-000795,32,71944.43,25.4,25.2,6,723.07,592.68,0,0,2,5,agent,south,plus,3133.75
RID-000796,43,72729.84,23.1,49.2,11,1025.31,550.45,0,0,3,6,online,east,plus,4396.82
RID-000797,38,98361.52,19,44.2,7,1487.25,836.2,1,1,2,3,agent,east,premium,4031.81
